restaurant_id,rank,score,name,phone,area,address,cuisine,price_band,chain_size,rating,review_count,pos,pos_source,pos_seen,status,days_idle,owners,contact,contact_role,website,reason
5551152219,372,36,KINGFISHER TAVERN,(555) 115-2219,Ferrymead,5371 West Vance Avenue,Steakhouse,$$$$,SME,4.0,137,Bluecrest,website,2026-07-11,never in CRM,,,,,https://www.kingfishertavern.example,137 reviews · Bluecrest per website on 2026-07-11 · never contacted
5559849881,373,36,Wildwood Brasserie,(555) 984-9881,Templeton,7293 W Prospect St,Greek,$$,mid-cap,4.4,118,Northstar,crm notes,2026-05-25,open deal,70.0,1.0,,,https://www.wildwoodbrasserie.example,118 reviews · mid-cap operator · Northstar per crm notes on 2026-05-25 · deal idle 70 days
5556643643,374,36,Understory Tavern,(555) 664-3643,Fox Hollow,1528 E Lindmere Ave,Greek,$$,SME,4.3,117,Cadence,crm field,2026-03-19,open deal,137.0,1.0,,,,117 reviews · Cadence per crm field on 2026-03-19 · deal idle 137 days
5559502113,375,36,Prairie Wine Bar,(555) 950-2113,Alder Heights,3861 S Rivermead Rd,Thai,$$$$,mid-cap,4.4,37,Meridian Cloud,crm notes,2026-05-03,open deal,92.0,1.0,,,https://www.prairiewinebar.example,37 reviews · mid-cap operator · Meridian Cloud per crm notes on 2026-05-03 · deal idle 92 days
5557048580,376,35,Nine Bridges Table,(555) 704-8580,Windrow,3268 E Vance Ave,Greek,$$$,SME,4.0,493,Cadence,crm notes,2026-05-02,open deal,93.0,1.0,,,https://www.ninebridgestable.example,493 reviews · Cadence per crm notes on 2026-05-02 · deal idle 93 days
5553420328,377,35,The Sixpence Chophouse,(555) 342-0328,Greenhithe,6734 E Fennimore Boulevard,Seafood,$$,mid-cap,4.3,477,Meridian Cloud,crm field,2026-07-16,open deal,18.0,1.0,,,https://www.sixpencechophouse.example,477 reviews · mid-cap operator · Meridian Cloud per crm field on 2026-07-16 · a rep is working it now
5554292603,378,35,Marigold Osteria,(555) 429-2603,Harbor Point,7441 N Lindmere Rd,French,$$,SME,4.2,348,Cadence,crm notes,2026-03-19,open deal,137.0,1.0,,,,348 reviews · Cadence per crm notes on 2026-03-19 · deal idle 137 days
5557238052,379,35,Amber Cantina,(555) 723-8052,Sablewood,3512 North Calder Blvd,Japanese,$$,SME,4.4,207,Vellum,crm notes,2026-03-24,open deal,132.0,1.0,,,,207 reviews · Vellum per crm notes on 2026-03-24 · deal idle 132 days
5554039796,380,34,Copper Steakhouse,(555) 403-9796,Sunfield,2833 E Ashfield Ave,Steakhouse,$$,SME,4.7,1132,Cadence,website,2026-07-09,open deal,1.0,1.0,,,https://www.coppersteakhouse.example,"1,132 reviews · Cadence per website on 2026-07-09 · a rep is working it now · rated 4.7"
5553644090,381,33,Tin Roof Smokehouse,(555) 364-4090,Lantern Hill,3262 N Mallow St,Ethiopian,$,SME,3.5,974,Meridian Cloud,website,2026-07-05,open deal,78.0,1.0,,,https://www.tinroofsmokehouse.example,974 reviews · Meridian Cloud per website on 2026-07-05 · deal idle 78 days
5551958041,382,33,Alder Dining Room,(555) 195-8041,Bayview Flats,1667 E Fennimore Ave,Italian,$$,SME,4.7,742,Orbit,crm notes,2026-07-16,open deal,18.0,1.0,,,,742 reviews · Orbit per crm notes on 2026-07-16 · a rep is working it now · rated 4.7
5552051354,383,33,Redbird Taqueria,(555) 205-1354,Harbor Point,7735 N Bayard Ave,French,$,SME,4.7,595,Cadence,crm notes,2026-07-17,open deal,17.0,1.0,,,https://www.redbirdtaqueria.example,595 reviews · Cadence per crm notes on 2026-07-17 · a rep is working it now · rated 4.7
5554934022,384,33,Sorrel Bistro,(555) 493-4022,Old Mill,5147 S Bayard Ave,Polish,$$$,mid-cap,3.67,196,Northstar,crm notes,2026-04-18,open deal,107.0,1.0,,,https://www.sorrelbistro.example,196 reviews · mid-cap operator · Northstar per crm notes on 2026-04-18 · deal idle 107 days
5559618056,385,33,Tallgrass Grill Restaurant,(555) 961-8056,Fox Hollow,2796 N Mallow Street,Contemporary,$$$,mid-cap,3.9,186,Vellum,crm notes,2026-06-26,open deal,38.0,1.0,,,https://www.tallgrassgrill.example,186 reviews · mid-cap operator · Vellum per crm notes on 2026-06-26 · deal idle 38 days
5559783045,386,33,Sparrow Dining Room,(555) 978-3045,Sunfield,3960 E Prospect Ave,Thai,$$$$,SME,3.37,174,Cadence,crm field,2026-05-16,open deal,79.0,1.0,,,,174 reviews · Cadence per crm field on 2026-05-16 · deal idle 79 days
5556472704,387,33,Sorrel Oyster Bar Restaurant,(555) 647-2704,Corvo Heights,1545 South Fennimore Boulevard,Peruvian,$,SME,3.8,144,Vellum,crm field,2026-05-23,open deal,72.0,1.0,,,https://www.sorreloysterbar.example,144 reviews · Vellum per crm field on 2026-05-23 · deal idle 72 days
5559403998,388,33,Sparrow Alehouse,(555) 940-3998,Corvo Heights,"7320 E Calder St, Verano Bay",Barbecue,$$$$,SME,3.75,100,Northstar,website,2026-07-23,never in CRM,,,,,https://www.sparrowalehouse.example,100 reviews · Northstar per website on 2026-07-23 · never contacted
5553867827,389,33,Yarrow Smokehouse,(555) 386-7827,Palisade Park,7976 E Vance St,Polish,$$,mid-cap,3.65,43,Meridian Cloud,crm notes,2026-06-10,open deal,54.0,1.0,,,https://www.yarrowsmokehouse.example,43 reviews · mid-cap operator · Meridian Cloud per crm notes on 2026-06-10 · deal idle 54 days
5555438219,390,32,Cinder Steakhouse,(555) 543-8219,Quarry End,"3139 E Cortez St, Verano Bay",Indian,$$$$,SME,3.7,420,Cadence,crm notes,2026-06-17,open deal,47.0,1.0,,,,420 reviews · Cadence per crm notes on 2026-06-17 · deal idle 47 days
5551264622,391,32,Thistle Steakhouse,(555) 126-4622,Windrow,1982 E Halloway Rd,Vietnamese,$,SME,4.7,310,Tessera,website,2026-07-15,open deal,43.0,1.0,,,https://www.thistlesteakhouse.example,310 reviews · Tessera per website on 2026-07-15 · deal idle 43 days · rated 4.7
5557478058,392,32,Nightjar Alehouse,(555) 747-8058,Ferrymead,3484 W Wexley Blvd,Italian,$,SME,4.7,241,Bluecrest,crm field,2026-07-30,open deal,4.0,1.0,,,https://www.nightjaralehouse.example,241 reviews · Bluecrest per crm field on 2026-07-30 · a rep is working it now · rated 4.7
5554583854,393,32,Kinship Oyster Bar,(555) 458-3854,Greenhithe,1708 S Cortez Blvd,Barbecue,$$$$,large,3.9,240,Cadence,crm notes,2026-07-16,open deal,18.0,1.0,,,https://www.kinshipoysterbar.example,240 reviews · large operator · Cadence per crm notes on 2026-07-16 · a rep is working it now
5552541760,394,31,Inkwell Wine Bar,(555) 254-1760,Palisade Park,4261 W Fennimore St,Japanese,$$$,SME,4.25,908,Cadence,crm notes,2026-07-17,open deal,17.0,1.0,,,https://www.inkwellwinebar.example,908 reviews · Cadence per crm notes on 2026-07-17 · a rep is working it now
5555831742,395,31,Halcyon Brasserie - Windrow,(555) 583-1742,Templeton,2180 S Quinton Rd,Ethiopian,$$,SME,4.3,671,Meridian Cloud,crm notes,2026-08-03,open deal,0.0,1.0,,,https://www.halcyonbrasserie.example,671 reviews · Meridian Cloud per crm notes on 2026-08-03 · a rep is working it now
5555321346,396,31,Understory Oyster Bar,(555) 532-1346,Harbor Point,6771 W Quinton Ave,Mexican,$$$$,mid-cap,4.3,48,Cadence,website,2026-07-01,open deal,50.0,1.0,,,https://www.understoryoysterbar.example,48 reviews · mid-cap operator · Cadence per website on 2026-07-01 · deal idle 50 days
5556072494,397,31,Amber Bistro,(555) 607-2494,Rivera District,1446 N Mallow Rd,Barbecue,$$$,SME,4.4,35,Northstar,crm notes,2026-04-14,open deal,111.0,1.0,,,https://www.amberbistro.example,35 reviews · Northstar per crm notes on 2026-04-14 · deal idle 111 days
5556053087,398,30,Zephyr House,(555) 605-3087,Old Mill,1825 E Mallow St,Mexican,$$,SME,4.4,340,Cadence,website,2026-07-26,open deal,116.0,1.0,,,https://www.zephyrhouse.example,340 reviews · Cadence per website on 2026-07-26 · deal idle 116 days
5552165580,399,28,The Quill Supper Club,(555) 216-5580,Miradero,4113 North Lindmere Boulevard,Vietnamese,$$,SME,3.53,900,Orbit,crm notes,2026-07-17,open deal,17.0,2.0,,,,900 reviews · Orbit per crm notes on 2026-07-17 · a rep is working it now
5553390537,400,28,Northbank Table,(555) 339-0537,Greenhithe,109 N Lindmere Blvd,Japanese,$,SME,3.6,781,Cadence,crm notes,2026-08-03,open deal,0.0,1.0,,,https://www.northbanktable.example,781 reviews · Cadence per crm notes on 2026-08-03 · a rep is working it now
5555453647,401,28,Lantern Smokehouse,(555) 545-3647,Lantern Hill,3145 W Calder Ave,Italian,$$$$,mid-cap,3.33,180,Meridian Cloud,website,2026-07-11,open deal,159.0,1.0,,,https://www.lanternsmokehouse.example,180 reviews · mid-cap operator · Meridian Cloud per website on 2026-07-11 · deal idle 159 days
5551345738,402,28,The Ironwood Grill,(555) 134-5738,Templeton,6009 West Tarrow Boulevard,Vietnamese,$$,SME,3.7,82,Vellum,crm notes,2026-06-01,open deal,63.0,2.0,,,,82 reviews · Vellum per crm notes on 2026-06-01 · deal idle 63 days
5554270628,403,27,Andino Brothers Taqueria,(555) 427-0628,Lantern Hill,908 E Halloway Ave,Korean,$$$$,SME,3.6,373,Cadence,website,2026-07-13,open deal,116.0,1.0,,,https://www.andinobrotherstaqueria.example,373 reviews · Cadence per website on 2026-07-13 · deal idle 116 days
5558316871,404,27,Heron Osteria,(555) 831-6871,Marisol,5152 N Cortez St,Italian,$$$$,SME,3.5,360,Quillpay,crm field,2026-07-23,open deal,11.0,2.0,,,https://www.heronosteria.example,360 reviews · Quillpay per crm field on 2026-07-23 · a rep is working it now
